"cobacia","S1_ivv_nu","S2_ivv_nu","S3_ivv_classe","S4_ivv_nu","floresta","monitorado","estacoes","escolas","alunos","docentes","risco"
75146153,3.91655420966469e-06,0,"1",0.439,25.9524,"no",0,2,233,14,0
75146621,1.87854652573649e-05,0,"1",0.467,11.8584,"no",0,2,242,13,0
75146918,1.34695045712655e-05,0,"1",0.484,1.431,"no",0,4,1436,76,0
75146987,3.438742104632e-07,0,"1",0.478,4.7367,"no",0,1,119,7,0
75148233,0.00827104660003425,0,"1",0.441,1.8,"no",0,1,164,16,0
75148238,2.05638928333997e-05,0,"1",0.444,4.2399,"no",0,1,173,14,0
75148244,8.75857746587757e-06,0,"1",0.44,7.434,"no",0,1,43,8,0
75148271,7.54321275870509e-06,0,"1",0.43,1.0827,"no",0,4,691,56,0
75148272,2.70884897772511e-06,0,"1",0.43,5.7024,"no",0,1,51,3,0
75148281,2.25971832047088e-06,0,"1",0.43,2.5722,"no",0,1,78,4,0
75148284,1.55748689946632e-06,0,"3",0.418,3.5145,"no",0,1,177,14,0
75148287,1.41723854257527e-06,0,"3",0.418,3.3759,"no",0,1,360,25,0
75148296,1.43000789114046e-06,0,"3",0.434,1.9872,"no",0,1,131,13,0
75148331,0.0124219579497539,0,"1",0.438,7.6158,"no",0,3,481,40,0
75148334,3.37324285609413e-05,0,"1",0.444,2.2032,"no",0,1,79,4,0
75148342,1.29281689520011e-05,0,"1",0.444,4.9482,"no",0,1,21,2,0
75148685,9.45305155132965e-06,0,"1",0.437,0.5121,"no",0,1,85,7,0
75148694,1.71399089472154e-06,0,"1",0.437,0.5301,"no",0,1,396,37,0
75148695,2.02472501845265e-06,0,"1",0.438,1.4526,"no",0,1,292,15,0
75148696,1.73260446219458e-06,0,"1",0.437,1.1403,"no",0,2,1014,60,0
75148697,1.23554250370404e-06,0,"3",0.434,22.1481,"no",0,18,5854,386,0
75148971,9.9547582823738e-07,0,"1",0.406,1.0674,"no",0,1,91,4,0
75148973,9.1476310728424e-07,0,"1",0.406,0.4734,"no",0,1,454,28,0
75148994,1.02602152067906e-06,0,"1",0.406,5.6493,"no",0,1,56,5,0
75149432,2.77814403426404e-05,0,"1",0.419,1.2816,"no",0,1,258,17,0
75149516,9.26080646514402e-06,0,"1",0.434,3.3489,"no",0,1,154,12,0
75149636,1.23298661741268e-06,0,"1",0.416,4.8825,"no",0,1,144,9,0
